pid,season,name,min,value,box,pm,pir40
P008855,E2025,"WALKUP, THOMAS",888.8,0.03094351395221756,0.32647431165384205,-0.2955307977016245,16.02839670930229
P008858,E2025,"ENNIS, TYLER",83.73,0.49471444992348707,0.3957066703731356,0.09900777955035145,16.376632374452203
P008962,E2025,"HAYES-DAVIS, NIGEL",456.84000000000003,-1.2057370136642942,-2.457665049630048,1.2519280359657539,17.902590809133866
P008985,E2025,"BOLMARO, LEANDRO",655.49,0.8185033116134404,0.11542797013959731,0.7030753414738431,18.648663339234275
P008987,E2025,"LEDAY, ZACH",738.67,1.8571895514044012,3.710064949622981,-1.85287539821858,23.619395788758514
P009005,E2025,"DECK, GABRIEL",836.51,1.4040411516881308,1.376323232644507,0.02771791904362375,17.136900477472853
P009035,E2025,"BOLOMBOY, JOEL",216.79,2.6271594529123585,2.801213659600212,-0.1740542066878535,19.851885053688893
P009048,E2025,"MILLER-MCINTYRE, CODI",1206.47,-0.7501296894342849,-0.6807172602273115,-0.06941242920697344,19.23417963379037
P009299,E2025,"RUBSTAVICIUS, MANTAS",73.45,-0.3080159820742483,-1.2497819668816392,0.9417659848073909,13.426801188573673
P009513,E2025,"HOLLATZ, JUSTUS",433.4,0.059096258428087634,1.469519397878297,-1.4104231394502094,12.390098736704356
P009549,E2025,"CORDINIER, ISAIA",726.13,-4.083668218816589,-3.9206053594753985,-0.1630628593411909,14.681561819759725
P009556,E2025,"NGOUAMA, MEHDY",129.05,-9.655023073736315,-9.096640428809453,-0.5583826449268618,8.071943532670174
P009622,E2025,"BROWN, LORENZO",173.7,-2.844703438373871,-1.9602467425232502,-0.8844566958506209,18.300616244640498
P009664,E2025,"WILLIS, DEREK",454.15,4.9999745871166805,4.088321693606057,0.9116528935106237,19.216599596062625
P009733,E2025,"JEKIRI, TONYE",289.15,5.940541327774769,4.3833202896004035,1.5572210381743647,19.655347979334714
P009754,E2025,"LOYD, JORDAN",798.12,-2.4416529928224495,-3.3982628125481225,0.9566098197256732,18.225714454814614
P009783,E2025,"COLSON, BONZIE",674.91,4.0414973327195565,3.6914924215630225,0.3500049111565344,20.142827768590035
P009846,E2025,"BRYANT, ELIJAH",1120.2,4.643477834592196,1.7574065590360348,2.8860712755561613,25.80632573853311
P009849,E2025,"DORSEY, TYLER",1082.16,-4.69918923291616,-3.250134225875452,-1.4490550070407073,21.358258328955557
P009862,E2025,"PUNTER, KEVIN",1059.76,-3.212765146179198,-3.9019703239633405,0.6892051777841424,19.32199650458552
P009863,E2025,"BALDWIN IV, WADE",1085.56,-1.1061280657044352,-2.617207918814743,1.5110798531103078,24.704678519988953
P009948,E2025,"MARCOS, JUANI",266.35,-4.280963026671208,-4.4506962461980715,0.1697332195268634,9.41416313950622
P009992,E2025,"BRIZUELA, DARIO",590.5600000000001,-4.164651812994989,-4.503341198849172,0.3386893858541825,15.420642183384647
P010035,E2025,"VILLAR, RAFA",168.24,-1.1437517882828563,-0.5894618637967923,-0.554289924486064,10.173272689226451
P010042,E2025,"MONTERO, JEAN",873.68,1.577143848991144,0.8653227902573463,0.7118210587337979,29.669787472432528
P010105,E2025,"ALMANSA, IZAN",9.64,-1.5989410916706632,-1.483094472998757,-0.11584661867190621,15.039024682215462
P010106,E2025,"NUNEZ, JUAN",5.27,-2.618143676115552,-2.56003266611876,-0.05811100999679228,15.663329212103196
P010162,E2025,"NOGUES, ISAAC",42.3,2.203001214171455,2.2912770029156233,-0.08827578874416835,13.273918947000023
P010316,E2025,"AJINCA, MELVIN",549.31,-7.648424821973781,-7.459462896113685,-0.18896192586009605,9.131044749284786
P010318,E2025,"DESSERT, BRICE",219.69,-1.0298176721587775,0.44235982686138187,-1.4721774990201593,17.044257456154725
P010319,E2025,"TRAORE, ARMEL",572.24,-0.012758054560678689,0.8748389982065063,-0.887597052767185,15.840888174101664
P010390,E2025,"HAYES, KEVARRIUS",697.1,3.4562263133489144,2.1527313161561343,1.30349499719278,16.72171454793389
P010391,E2025,"WEILER-BABB, NICK",1065.54,0.604190542649153,0.15227006737475496,0.45192047527439805,15.416784208313832
P010392,E2025,"LARENTZAKIS, GIANNOULIS",20.939999999999998,-3.87227980391092,-4.222663680044391,0.35038387613347144,14.295342038681193
P010393,E2025,"PRADILLA, JAIME",858.36,1.5787668388004694,1.6847778794400337,-0.10601104063956412,18.874826439081453
P010431,E2025,"MORGAN, JEREMY",566.82,1.925235242255019,0.613015828126884,1.312219414128135,13.690169260307282
P010444,E2025,"COSTELLO, MATTHEW",662.47,6.285413580652056,5.51956374468843,0.7658498359636261,17.743489797838738
P010465,E2025,"ANGOLA, BRAIAN",365.56,2.1743541856204405,1.1687374783900202,1.0056167072304203,26.739579573326967
P010545,E2025,"SAKO, NEAL",561.63,5.072192753017296,5.831914313623003,-0.7597215606057075,18.271358109756363
P010550,E2025,"GINAT, TOMER",137.24,1.2605413457136154,1.1804668125087052,0.0800745332049102,14.53750913066137
P010568,E2025,"JONES, CHRIS",858.99,0.9205399432243044,0.4504954463561516,0.4700444968681529,22.49124460751218
P010581,E2025,"OSETKOWSKI, DYLAN",702.51,1.3157066172225536,1.0837114968640207,0.23199512035853298,14.864461086040176
P010750,E2025,"DE LARREA, SERGIO",345.65,-2.417570336226035,-1.9005457814625264,-0.5170245547635086,16.804395077208806
P010781,E2025,"LUNDBERG, IFFE",390.19,-3.663889229044295,-4.886072206868613,1.2221829778243183,19.683956560023876
P011051,E2025,"SMAILAGIC, ALEN",511.12,0.04841222136779744,0.09620424376828146,-0.047792022400484024,17.29427717331801
P011052,E2025,"MADAR, YAM",155.31,-5.4878372947903955,-3.9882729704100663,-1.4995643243803287,14.76197041305904
P011064,E2025,"MANNION, NICCOLO",253.97,-4.951264985061689,-7.659883762358398,2.7086187772967096,12.79452684170439
P011078,E2025,"THOMPSON, DARIUS",828.64,0.5886290846804795,0.5525521850873336,0.03607689959314586,20.59880972837494
P011085,E2025,"ROGKAVOPOULOS, NIKOLAOS",418.92,0.24939541758612238,-0.5803463092199517,0.829741726806074,15.510827615351312
P011157,E2025,"MOTLEY, JOHNATHAN",512.37,3.958674948592133,3.144807993279192,0.8138669553129411,21.308814386985162
P011193,E2025,"BLATT, TAMIR",738.33,-6.176720955363488,-4.918047161344044,-1.2586737940194437,18.094161805205708
P011194,E2025,"PETRUSEV, FILIP",892.92,3.4444424846648345,4.919600135713258,-1.475157651048424,25.26777450968669
P011196,E2025,"HALL, DONTA",579.92,11.283116986160001,10.683094140807457,0.600022845352544,28.192844255439027
P011199,E2025,"NEBO, JOSH",560.24,5.4366401719315025,5.657388914697467,-0.2207487427659649,24.247059654304653
P011201,E2025,"HAZER, SEHMUS",435.12,-7.655169318892178,-7.766261782690374,0.1110924637981956,13.023020380770863
P011204,E2025,"GRANT, JERIAN",993.31,-2.96098205607062,-2.0576359828325907,-0.9033460732380295,14.349890393537152
P011205,E2025,"HALL, DEVON",883.79,-5.905139939053862,-6.549911899324574,0.6447719602707109,13.751795267443361
P011209,E2025,"KALAITZAKIS, PANAGIOTIS",132.82,0.7620942205387888,-0.36243043031672934,1.1245246508555182,11.892786986333235
P011212,E2025,"OKOBO, ELIE",1073.78,-2.564578068637381,-2.1829145992754064,-0.3816634693619748,18.273337990218018
P011214,E2025,"RIVERO, JASIEL",88.44,0.4367901033599682,0.8474347996997037,-0.4106446963397355,17.453187572479855
P011217,E2025,"TAYLOR, KAMERON",962.12,1.6892203899567049,2.574316672356327,-0.8850962823996221,22.039768261738885
P011218,E2025,"EVANS, KEENAN",2.02,-0.7455229434965228,-0.7828100994645149,0.037287155967992036,16.94646800782301
P011219,E2025,"SORKIN, ROMAN",870.45,1.132349481036101,0.9246228901508703,0.2077265908852307,23.874366186983465
P011221,E2025,"ANTETOKOUNMPO, KOSTAS",22.689999999999998,1.6320658714944825,1.8469205832190336,-0.21485471172455126,17.025663592453366
P011226,E2025,"DIALLO, ALPHA",1172.34,0.690011343353141,0.27121294045858974,0.41879840289455117,19.341432845118526
P011231,E2025,"BLOSSOMGAME, JARON",1019.79,0.31414609210904243,1.260921762557338,-0.9467756704482955,17.72553663290269
P011244,E2025,"DA SILVA, OSCAR",557.01,2.1775166607634913,2.321718629960597,-0.14420196919710593,19.13042216428685
P011247,E2025,"FELIZ, ANDRES",649.4,2.526630615488604,1.231758880052476,1.2948717354361283,16.29153811870577
P011284,E2025,"FARIED, KENNETH",460.06,7.192648669240555,4.5164581788571345,2.6761904903834206,21.942075252933797
P011286,E2025,"BACON, DWAYNE",852.01,-2.4952664788323515,-4.408015021649919,1.9127485428175675,18.790641554351428
P011305,E2025,"CARTER, TYSON",161.57,-8.690870530770718,-7.591071253627412,-1.0997992771433058,9.973921574179393
P011442,E2025,"SAMODUROV, ALEXANDROS",80.34,-0.8013790867467128,-1.311122565932314,0.5097434791856013,17.57169050769715
P011686,E2025,"RADOSIC, OGNJEN",0.85,-0.6793925025788586,-0.6506302030301481,-0.028762299548710596,17.143070561805686
P011816,E2025,"AKELE, NICOLA",267.31,2.9142852224379507,3.312282113612113,-0.39799689117416237,14.072251412044604
P011823,E2025,"ODIASE, TAI",345.83,1.284913836334715,0.5073140879146474,0.7775997484200676,14.106001539057722
P011836,E2025,"MIKE, ISIAHA",828.17,1.309622481294498,1.5888452679665412,-0.27922278667204314,16.47206725724609
P011927,E2025,"SLEVA, DUSTIN",769.3,5.090425706266592,2.731660086708604,2.358765619557988,13.630367728238932
P011935,E2025,"MAKOUNDOU, YOAN",37.49,4.9827376591471815,3.7627857418839223,1.2199519172632596,23.629927021296847
P011948,E2025,"HOWARD, MARKUS",474.78999999999996,-6.203312572216432,-5.552463238038675,-0.6508493341777566,14.07275468633432
P011949,E2025,"HOMMES, DAULTON",285.26,-0.03095653562664813,1.332984637683107,-1.363941173309755,13.831902263816913
P011980,E2025,"SESTINA, NATHAN",110.46000000000001,-3.860415272586132,-3.9722436504991854,0.11182837791305333,12.01595869123873
P011981,E2025,"JONES, TYRIQUE",640.74,9.14169276040973,8.717993641884977,0.42369911852475384,25.770011969325406
P011982,E2025,"OJELEYE, SEMI",894.17,-1.3439231729389391,-1.724571223033858,0.38064805009491876,14.050794799841178
P011983,E2025,"BRAZDEIKIS, IGNAS",561.66,-2.997489715351236,-5.664341802443181,2.6668520870919448,9.806968331406015
P011987,E2025,"EDWARDS, CARSEN",915.29,-11.329313204586807,-11.17662088322597,-0.15269232136083633,17.264898370079585
P012044,E2025,"DOS SANTOS, YAGO",269.12,-9.385414061759683,-11.005764277488801,1.6203502157291179,8.801686893579605
P012080,E2025,"LUWAWU-CABARROT, TIMOTHE",914.75,-1.157797470602604,1.3865386990499826,-2.5443361696525866,24.960708219914366
P012096,E2025,"CABOCLO, BRUNO",140.03,8.967073692466881,7.830125353441979,1.136948339024902,20.03449013105905
P012167,E2025,"BOSNJAKOVIC, MITAR",9.41,-1.1868768325103412,-1.100062650403713,-0.08681418210662818,15.801834075112911
P012201,E2025,"MONEKE, CHIMA",941.78,7.505050647952519,7.114627750804986,0.3904228971475331,26.54003596359894
P012268,E2025,"ATAMNA, ADAM",176.9,-11.296788074318888,-10.552963888994498,-0.7438241853243903,7.399345128776106
P012365,E2025,"HRABAR, VIT",10.209999999999999,-1.3638210744117814,-1.5168194436907008,0.15299836927891947,15.687130624789978
P012403,E2025,"FAYE, MOUHAMED",652.61,4.771182280889254,4.816408306723016,-0.04522602583376201,16.540942408628776
P012515,E2025,"TARPEY, TERRY",276.79,5.3077733767538255,6.042017837575812,-0.7342444608219865,17.115312683877235
P012585,E2025,"MORGAN, MATTHEW",677.8100000000001,-2.8562228677261055,-2.2154895605897575,-0.6407333071363479,23.616151330219594
P012593,E2025,"ELLIS, QUINN",912.79,-3.0029545102263397,-0.9786323742154855,-2.0243221360108543,17.741959010414895
P012597,E2025,"BALDWIN, KAMAR",146.87,-1.799422014914505,-2.8036352239300304,1.0042132090155254,15.104624564175896
P012606,E2025,"WRIGHT IV, MCKINLEY",1122.98,0.5617172241227648,0.44618551439734844,0.11553170972541632,20.939736272186057
P012608,E2025,"SHORTS, TJ",692.6,-1.6857692017140533,-2.0604765315802442,0.374707329866191,19.390460088516402
P012609,E2025,"MALCOLM, COLLIN",995.5699999999999,0.03834762819980819,0.47056406322022737,-0.4322164350204192,13.99169260399436
P012610,E2025,"WARD, TYSON",668.13,-0.11727757635915553,-0.08433859746533318,-0.03293897889382236,16.415032177050893
P012611,E2025,"HERRERA, SEBASTIAN",591.1899999999999,-2.5772750842611964,-2.5688406568639994,-0.008434427397197075,12.918124779233068
P012612,E2025,"SHAHRVIN, ENZO",94.85,2.3153163687350147,2.5094675594459033,-0.1941511907108885,13.799736546872484
P012613,E2025,"JANTUNEN, MIKAEL",669.03,-0.20754664862450778,-0.7182792519055143,0.5107326032810066,11.506545474374349
P012618,E2025,"MASSA, BODIAN",538.96,-0.54469466126262,-0.17600179782745107,-0.36869286343516894,12.158630690744497
P012640,E2025,"HIFI, NADIR",823.84,-3.886927308200594,-3.1677918905047564,-0.7191354176958376,30.014806315117447
P012687,E2025,"NIANG, SALIOU",822.55,2.8087182974466183,4.018380530414047,-1.209662232967429,19.867626325031818
P012710,E2025,"OSMANI, ERCAN",879.62,0.1992571010873272,-0.6477769167791976,0.8470340178665248,18.46519943055277
P012712,E2025,"HERNANGOMEZ, JUANCHO",1076.37,4.140001181832082,5.283914228622611,-1.1439130467905296,19.899248251959932
P012720,E2025,"BROWN, STERLING",1040.92,-3.9602104856040756,-4.865991004891523,0.9057805192874472,15.819583026117607
P012731,E2025,"NDIAYE, MBAYE",756.81,-0.4527746676701954,-0.48375003612830647,0.030975368458111052,17.33042175763367
P012738,E2025,"REUVERS, NATHAN",838.49,4.562985068890528,5.312529368650945,-0.7495442997604165,22.385831139551943
P012742,E2025,"DOZIER, PJ",570.55,-2.8907848684049213,-5.7362038431229685,2.845418974718047,13.614016353975252
P012745,E2025,"PARKER, JABARI",288.64,-5.348924931938383,-5.906206719679789,0.5572817877414065,12.270684093655063
P012774,E2025,"NUNN, KENDRICK",1100.0,-2.4384187081721693,-4.375468244087958,1.937049535915789,20.740732221798417
P012788,E2025,"OTURU, DAN",1003.49,6.0456698556317585,5.821145143374469,0.22452471225728912,27.085772110447852
P012795,E2025,"ANDERSON, JUSTIN",774.91,-3.568865867101307,-0.8309856394091675,-2.7378802276921395,11.531333127016612
P012796,E2025,"KABENGELE, MFIONDU",800.98,7.300473509056229,7.921894902586967,-0.6214213935307373,29.666450605072367
P012878,E2025,"WRIGHT, MOSES",992.74,6.202710559056327,5.667366408660502,0.5353441503958251,27.937916307775048
P012885,E2025,"KEITA, SAYON",51.56,-0.3427958999208307,-0.9645881260982447,0.621792226177414,15.366050845593186
P012943,E2025,"MIJAILOVIC, UROS",12.2,-1.5669285640088315,-1.5779576139758056,0.011029049966974055,13.269863334742453
P012977,E2025,"MIKALAUSKAS, KAJUS",18.15,0.14099841305014696,-0.11199411104380894,0.2529925240939559,17.67988714479986
P012997,E2025,"MUURINEN, MIIKKA",10.94,-1.674820349332606,-1.798620963093142,0.12380061376053611,15.583907212530228
P013027,E2025,"ACCORSI, MATTEO",25.330000000000002,-2.2752039365670798,-1.972636516159292,-0.3025674204077876,14.752083827959016
P013028,E2025,"BAIOCCHI, MATTEO",49.51,-6.657000736235775,-6.350769435404232,-0.30623130083154204,9.958388510187302
P013269,E2025,"CALE, MYLES",515.9,-2.3915204173323388,-2.529250822507855,0.13773040517551602,9.951093791456575
P013283,E2025,"PALATIN, GUY",21.67,0.1496013238552627,-0.16174693038755433,0.31134825424281704,14.538330452519958
P013284,E2025,"WAINRIGHT, ISH",967.83,-2.290911738316349,-2.4583901441693996,0.16747840585305096,8.211867681333269
P013289,E2025,"SANTOS, MARCIO",520.45,0.3171462683723108,0.20252703342914669,0.1146192349431641,17.034214950694015
P013290,E2025,"JESSUP, JUSTINIAN",714.91,1.388021398042092,0.33702859658407774,1.050992801458014,16.405343738766373
P013304,E2025,"HANKINS, ZACHARY",103.02000000000001,1.355214260895,2.641699896795672,-1.286485635900672,17.57895116815143
P013363,E2025,"NWORA, JORDAN",922.37,-1.5633391545145283,-1.0261734062820562,-0.5371657482324721,22.85755515728954
P013367,E2025,"FORREST, TRENT",644.56,-0.33613181203010445,0.2052238292909303,-0.5413556413210348,23.381431538301953
P013369,E2025,"JONES, CARLIK",420.95,1.650305634000353,-2.3402631725723078,3.9905688065726608,22.59118661322219
P013370,E2025,"WASHINGTON, DUANE",504.38,-8.394571742755879,-4.602102507955716,-3.792469234800162,19.671198031301667
P013371,E2025,"HARRISON, SHAQUILLE",548.63,-0.11310525579836717,0.24228403675930632,-0.3553892925576735,18.575888667126254
P013373,E2025,"CAVALIERE, LEOPOLD",503.56,2.585879737381368,2.364971822537649,0.22090791484371874,13.73331345045746
P013374,E2025,"DIOUF, MOUHAMET",611.66,1.4244032241001463,1.8108148012251242,-0.38641157712497776,21.82064281561153
P013378,E2025,"RATHAN-MAYES, XAVIER",487.26,-8.87551183483971,-8.521694191567509,-0.3538176432722012,13.433366253717441
P013380,E2025,"FOURNIER, EVAN",855.43,-4.059547719093151,-4.203500643113505,0.1439529240203541,16.50448349555499
P013381,E2025,"RAYMAN, WILLIAM",454.98,0.7239730141640919,2.157546341539541,-1.4335733273754492,10.683049238095252
P013382,E2025,"RANDOLPH, LEVI",123.08,-4.151745905142212,-3.391035405363043,-0.7607104997791689,9.184501820683627
P013383,E2025,"GABRIEL, WENYEN",609.99,0.965663266397943,-1.117660086357549,2.083323352755492,13.928194293100049
P013384,E2025,"BROOKS, ARMONI",856.63,0.4118097864257275,2.115589881430126,-1.7037800950043986,18.574452678839364
P013385,E2025,"DIOP, OUSMANE",13.32,-0.022767035465192986,-0.4895637988415356,0.4667967633763426,17.374502878204233
P013386,E2025,"MCCORMACK, DAVID",433.46,2.9087101372274,2.7879991204089656,0.1207110168184341,19.28706682067653
P013389,E2025,"LEE, SABEN",453.15,-4.373744667460702,-3.4852046978609414,-0.8885399695997602,18.672834974524275
P013402,E2025,"BLAKENEY, ANTONIO",929.4,-2.4388569972578833,-2.8546047067212745,0.4157477094633913,18.349406126052166
P013403,E2025,"WALKER IV, LONNIE",636.7,-1.9509178438727104,-2.9246912519539374,0.9737734080812269,21.56763766276381
P013555,E2025,"GRINVALDS, GUNARS",0.8,-0.6539567245562816,-0.6449131221412614,-0.00904360241502028,17.151574069028804
P013667,E2025,"FERNANDO, BRUNO",640.7,2.303816801243536,3.4231675591783297,-1.1193507579347937,21.82918680458769
P013699,E2025,"CLARK III, JIMMY",729.62,-3.3928063202503225,-4.123681326023814,0.730875005773491,17.416261259562333
P014004,E2025,"TAYLOR, BRANDON",82.6,-3.426434182271722,-3.3027794963610457,-0.12365468591067622,14.068338806999472
P014005,E2025,"ALSTON JR., DERRICK",829.95,-2.906730762068311,-1.4687127823706863,-1.438017979697625,15.709316270937258
P014006,E2025,"OKEKE, CHUMA",769.96,3.0258783128375297,2.977453630239969,0.04842468259756072,17.71216914129167
P014007,E2025,"MILTON, SHAKE",427.41,-6.445074750101522,-6.093175458539814,-0.3518992915617089,13.592610428619295
P014008,E2025,"ROBINSON, JUSTIN",683.0,-2.7358010520053675,-2.0632135774322298,-0.6725874745731376,28.619257555757475
P014009,E2025,"STEVENS, LAMAR",459.07,-1.6367222825198648,-1.3634555296123636,-0.27326675290750124,16.185591546958527
P014010,E2025,"DOKOSSI, ALLAN",549.94,9.801743279443734,9.903505659226198,-0.10176237978246433,20.69249263956381
P014011,E2025,"HOLMES, RICHAUN",356.17,1.466656663111352,3.660337148071238,-2.193680484959886,18.872084236486625
P014012,E2025,"LEAF, TJ",436.9,6.192694121039251,6.740318088129648,-0.5476239670903971,25.64514558792718
P014013,E2025,"WATSON, GLYNN",767.17,-0.2363256941146757,-0.46780304172414294,0.23147734760946725,19.337475542463533
P014014,E2025,"VAUTIER, BASTIEN",481.93,3.087168812922899,2.5587538935706857,0.528414919352213,16.30587642183442
P014015,E2025,"BACOT JR., ARMANDO",263.02,-2.873803496773179,-3.902961027032653,1.0291575302594738,8.619025580293382
